time,step,running_loss,val_accurate
2023-02-23 15:05:33.354608,237,0.002608455339213833,0.35
2023-02-23 15:05:36.307040,238,0.0025662615116743837,0.35
2023-02-23 15:05:39.306335,239,0.0025253786698158365,0.35
2023-02-23 15:05:42.359525,240,0.002485449345840607,0.35
2023-02-23 15:05:45.468175,241,0.00244635425042361,0.35
2023-02-23 15:05:48.639301,242,0.002408212621958228,0.35
2023-02-23 15:05:51.826050,243,0.0023712628899374977,0.35
2023-02-23 15:05:55.262746,244,0.0023345514746324625,0.35
2023-02-23 15:05:58.652571,245,0.0022991511032159906,0.35
2023-02-23 15:06:02.089269,246,0.0022641081995971035,0.35
2023-02-23 15:06:05.635306,247,0.0022306148130155634,0.35
2023-02-23 15:06:09.275115,248,0.0021971213282085955,0.35
2023-02-23 15:06:13.039817,249,0.002164223806175869,0.35
2023-02-23 15:06:16.898286,250,0.002132398894900689,0.35
2023-02-23 15:06:20.741131,251,0.002101169968227623,0.35
2023-02-23 15:06:24.583978,252,0.002070179361908231,0.35
2023-02-23 15:06:28.379960,253,0.0020401422698341776,0.35
2023-02-23 15:06:32.238430,254,0.0020107010859646834,0.35
2023-02-23 15:06:36.018797,255,0.0019818558721453883,0.35
2023-02-23 15:06:39.832468,256,0.0019532489823177457,0.35
2023-02-23 15:06:43.628449,257,0.0019253571845183615,0.35
2023-02-23 15:06:47.455644,258,0.0018981805551447906,0.35
2023-02-23 15:06:52.063934,259,0.0018712422897806391,0.35
2023-02-23 15:06:55.906780,260,0.0018446615140419453,0.35
2023-02-23 15:07:00.171402,261,0.0018189151160186157,0.35
2023-02-23 15:07:05.088439,262,0.0017932878872670699,0.35
2023-02-23 15:07:11.563989,263,0.0017676605875749374,0.35
2023-02-23 15:07:16.419868,264,0.001741675603625481,0.35
2023-02-23 15:07:20.276555,265,0.0017139025512733497,0.35
2023-02-23 15:07:23.851994,266,0.0016856526253832271,0.35
2023-02-23 15:07:27.380558,267,0.0016582370863034157,0.35
2023-02-23 15:07:31.116038,268,0.001631536662898725,0.35
2023-02-23 15:07:34.670558,269,0.001605432236829074,0.35
2023-02-23 15:07:38.218155,270,0.0015805197581357788,0.35
2023-02-23 15:07:41.404906,271,0.0015554880592389964,0.35
2023-02-23 15:07:44.622900,272,0.0015318867281166604,0.35
2023-02-23 15:07:47.691476,273,0.001508523779193638,0.35
2023-02-23 15:07:50.748934,274,0.0014858759841445135,0.35
2023-02-23 15:07:53.835394,275,0.0014637049680459313,0.35
2023-02-23 15:07:57.022145,276,0.0014420107436308172,0.35
2023-02-23 15:08:00.231557,277,0.0014206740834197262,0.35
2023-02-23 15:08:03.342563,278,0.001400171790010063,0.35
2023-02-23 15:08:06.558123,279,0.0013800270917272428,0.35
2023-02-23 15:08:09.713631,280,0.001359643965770374,0.35
2023-02-23 15:08:12.767337,281,0.0013399760064203292,0.35
2023-02-23 15:08:16.094543,282,0.0013213808488217182,0.35
2023-02-23 15:08:19.562479,283,0.0013020704591326648,0.35
2023-02-23 15:08:22.780469,284,0.0012841904717788566,0.35
2023-02-23 15:08:25.936066,285,0.0012659528347285232,0.35
2023-02-23 15:08:29.341523,286,0.0012481919984566048,0.35
2023-02-23 15:08:32.715726,287,0.0012310271467868006,0.35
2023-02-23 15:08:36.548621,288,0.0012138622914790176,0.35
2023-02-23 15:08:42.088857,289,0.0011974126064160373,0.35
2023-02-23 15:08:47.662664,290,0.001180605317131267,0.35
2023-02-23 15:08:52.362538,291,0.0011647516166704008,0.35
2023-02-23 15:08:57.668939,292,0.001148540286521893,0.35
2023-02-23 15:09:05.442502,293,0.0011330441793688806,0.35
2023-02-23 15:09:10.445670,294,0.0011176672196597792,0.35
2023-02-23 15:09:14.916600,295,0.0011027670825569658,0.35
2023-02-23 15:09:19.603000,296,0.0010878669199883007,0.35
2023-02-23 15:09:25.637649,297,0.0010733243561844574,0.35
2023-02-23 15:09:30.699606,298,0.0010593777788017178,0.35
2023-02-23 15:09:35.560391,299,0.0010449543860886479,0.35
2023-02-23 15:09:40.028090,300,0.0010310078068869188,0.35
2023-02-23 15:09:44.575774,301,0.001017418807350623,0.35
2023-02-23 15:09:48.797459,302,0.0010038297832579701,0.35
2023-02-23 15:09:52.999603,303,0.000990717576314637,0.35
